"source","intensity","distance","X","Total","Yes","userID","Correct","signal"
"JND-in-Charts/rawdata/bar/89_94.csv",50,93,53.875,10,9,"89_94",9,3.875
"JND-in-Charts/rawdata/bar/89_94.csv",50,93,55,10,10,"89_94",10,5
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,43,10,0,"89_94",10,-7
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,44.625,10,1,"89_94",9,-5.375
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,46.25,10,1,"89_94",9,-3.75
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,47.875,10,1,"89_94",9,-2.125
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,49.5,10,5,"89_94",5,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,50.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,52.125,10,9,"89_94",9,2.125
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,53.75,10,10,"89_94",10,3.75
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,55.375,10,10,"89_94",10,5.375
"JND-in-Charts/rawdata/bar/89_94.csv",50,177,57,10,10,"89_94",10,7
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,42,10,1,"89_94",9,-8
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,43.875,10,0,"89_94",10,-6.125
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,45.75,10,0,"89_94",10,-4.25
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,47.625,10,3,"89_94",7,-2.375
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,49.5,10,6,"89_94",4,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,50.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,52.375,10,8,"89_94",8,2.375
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,54.25,10,10,"89_94",10,4.25
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,56.125,10,9,"89_94",9,6.125
"JND-in-Charts/rawdata/bar/89_94.csv",50,261,58,10,10,"89_94",10,8
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,41,10,0,"89_94",10,-9
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,43.125,10,0,"89_94",10,-6.875
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,45.25,10,0,"89_94",10,-4.75
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,47.375,10,3,"89_94",7,-2.625
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,49.5,10,4,"89_94",6,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,50.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,52.625,10,8,"89_94",8,2.625
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,54.75,10,6,"89_94",6,4.75
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,56.875,10,10,"89_94",10,6.875
"JND-in-Charts/rawdata/bar/89_94.csv",50,345,59,10,10,"89_94",10,9
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,98,10,0,"89_94",10,-2
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,98.475,10,0,"89_94",10,-1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,98.95,10,0,"89_94",10,-1.05
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,99.425,10,1,"89_94",9,-0.575000000000003
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,99.9,10,6,"89_94",4,-0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,100.1,10,8,"89_94",8,0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,100.575,10,10,"89_94",10,0.575000000000003
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,101.05,10,10,"89_94",10,1.05
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,101.525,10,10,"89_94",10,1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",100,9,102,10,10,"89_94",10,2
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,95,10,0,"89_94",10,-5
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,96.125,10,0,"89_94",10,-3.875
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,97.25,10,2,"89_94",8,-2.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,98.375,10,1,"89_94",9,-1.625
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,99.5,10,4,"89_94",6,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,100.5,10,8,"89_94",8,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,101.625,10,10,"89_94",10,1.625
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,102.75,10,9,"89_94",9,2.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,103.875,10,9,"89_94",9,3.875
"JND-in-Charts/rawdata/bar/89_94.csv",100,93,105,10,10,"89_94",10,5
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,93,10,0,"89_94",10,-7
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,94.625,10,2,"89_94",8,-5.375
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,96.25,10,5,"89_94",5,-3.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,97.875,10,2,"89_94",8,-2.125
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,99.5,10,6,"89_94",4,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,100.5,10,3,"89_94",3,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,102.125,10,8,"89_94",8,2.125
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,103.75,10,8,"89_94",8,3.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,105.375,10,10,"89_94",10,5.375
"JND-in-Charts/rawdata/bar/89_94.csv",100,177,107,10,10,"89_94",10,7
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,92,10,0,"89_94",10,-8
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,93.875,10,0,"89_94",10,-6.125
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,95.75,10,1,"89_94",9,-4.25
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,97.625,10,1,"89_94",9,-2.375
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,99.5,10,4,"89_94",6,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,100.5,10,7,"89_94",7,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,102.375,10,9,"89_94",9,2.375
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,104.25,10,7,"89_94",7,4.25
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,106.125,10,9,"89_94",9,6.125
"JND-in-Charts/rawdata/bar/89_94.csv",100,261,108,10,9,"89_94",9,8
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,91,10,0,"89_94",10,-9
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,93.125,10,2,"89_94",8,-6.875
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,95.25,10,3,"89_94",7,-4.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,97.375,10,2,"89_94",8,-2.625
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,99.5,10,5,"89_94",5,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,100.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,102.625,10,8,"89_94",8,2.625
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,104.75,10,9,"89_94",9,4.75
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,106.875,10,8,"89_94",8,6.875
"JND-in-Charts/rawdata/bar/89_94.csv",100,345,109,10,10,"89_94",10,9
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,148,10,0,"89_94",10,-2
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,148.475,10,0,"89_94",10,-1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,148.95,10,0,"89_94",10,-1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,149.425,10,2,"89_94",8,-0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,149.9,10,4,"89_94",6,-0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,150.1,10,4,"89_94",4,0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,150.575,10,9,"89_94",9,0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,151.05,10,10,"89_94",10,1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,151.525,10,10,"89_94",10,1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",150,9,152,10,10,"89_94",10,2
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,145,10,0,"89_94",10,-5
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,146.125,10,1,"89_94",9,-3.875
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,147.25,10,1,"89_94",9,-2.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,148.375,10,4,"89_94",6,-1.625
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,149.5,10,3,"89_94",7,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,150.5,10,5,"89_94",5,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,151.625,10,6,"89_94",6,1.625
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,152.75,10,10,"89_94",10,2.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,153.875,10,9,"89_94",9,3.875
"JND-in-Charts/rawdata/bar/89_94.csv",150,93,155,10,10,"89_94",10,5
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,143,10,0,"89_94",10,-7
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,144.625,10,2,"89_94",8,-5.375
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,146.25,10,1,"89_94",9,-3.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,147.875,10,1,"89_94",9,-2.125
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,149.5,10,3,"89_94",7,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,150.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,152.125,10,6,"89_94",6,2.125
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,153.75,10,10,"89_94",10,3.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,155.375,10,10,"89_94",10,5.375
"JND-in-Charts/rawdata/bar/89_94.csv",150,177,157,10,10,"89_94",10,7
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,142,10,0,"89_94",10,-8
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,143.875,10,0,"89_94",10,-6.125
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,145.75,10,1,"89_94",9,-4.25
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,147.625,10,7,"89_94",3,-2.375
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,149.5,10,3,"89_94",7,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,150.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,152.375,10,8,"89_94",8,2.375
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,154.25,10,7,"89_94",7,4.25
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,156.125,10,9,"89_94",9,6.125
"JND-in-Charts/rawdata/bar/89_94.csv",150,261,158,10,9,"89_94",9,8
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,141,10,0,"89_94",10,-9
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,143.125,10,1,"89_94",9,-6.875
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,145.25,10,1,"89_94",9,-4.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,147.375,10,2,"89_94",8,-2.625
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,149.5,10,4,"89_94",6,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,150.5,10,8,"89_94",8,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,152.625,10,10,"89_94",10,2.625
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,154.75,10,9,"89_94",9,4.75
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,156.875,10,9,"89_94",9,6.875
"JND-in-Charts/rawdata/bar/89_94.csv",150,345,159,10,10,"89_94",10,9
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,198,10,0,"89_94",10,-2
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,198.475,10,0,"89_94",10,-1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,198.95,10,0,"89_94",10,-1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,199.425,10,3,"89_94",7,-0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,199.9,10,5,"89_94",5,-0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,200.1,10,6,"89_94",6,0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,200.575,10,10,"89_94",10,0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,201.05,10,10,"89_94",10,1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,201.525,10,9,"89_94",9,1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",200,9,202,10,10,"89_94",10,2
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,195,10,0,"89_94",10,-5
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,196.125,10,0,"89_94",10,-3.875
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,197.25,10,0,"89_94",10,-2.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,198.375,10,1,"89_94",9,-1.625
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,199.5,10,3,"89_94",7,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,200.5,10,6,"89_94",6,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,201.625,10,8,"89_94",8,1.625
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,202.75,10,10,"89_94",10,2.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,203.875,10,10,"89_94",10,3.875
"JND-in-Charts/rawdata/bar/89_94.csv",200,93,205,10,10,"89_94",10,5
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,193,10,0,"89_94",10,-7
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,194.625,10,0,"89_94",10,-5.375
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,196.25,10,0,"89_94",10,-3.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,197.875,10,2,"89_94",8,-2.125
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,199.5,10,6,"89_94",4,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,200.5,10,7,"89_94",7,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,202.125,10,8,"89_94",8,2.125
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,203.75,10,9,"89_94",9,3.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,205.375,10,9,"89_94",9,5.375
"JND-in-Charts/rawdata/bar/89_94.csv",200,177,207,10,9,"89_94",9,7
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,192,10,0,"89_94",10,-8
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,193.875,10,2,"89_94",8,-6.125
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,195.75,10,2,"89_94",8,-4.25
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,197.625,10,2,"89_94",8,-2.375
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,199.5,10,5,"89_94",5,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,200.5,10,7,"89_94",7,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,202.375,10,7,"89_94",7,2.375
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,204.25,10,8,"89_94",8,4.25
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,206.125,10,10,"89_94",10,6.125
"JND-in-Charts/rawdata/bar/89_94.csv",200,261,208,10,10,"89_94",10,8
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,191,10,1,"89_94",9,-9
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,193.125,10,1,"89_94",9,-6.875
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,195.25,10,2,"89_94",8,-4.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,197.375,10,1,"89_94",9,-2.625
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,199.5,10,7,"89_94",3,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,200.5,10,5,"89_94",5,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,202.625,10,6,"89_94",6,2.625
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,204.75,10,7,"89_94",7,4.75
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,206.875,10,9,"89_94",9,6.875
"JND-in-Charts/rawdata/bar/89_94.csv",200,345,209,10,10,"89_94",10,9
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,248,10,0,"89_94",10,-2
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,248.475,10,0,"89_94",10,-1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,248.95,10,0,"89_94",10,-1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,249.425,10,1,"89_94",9,-0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,249.9,10,2,"89_94",8,-0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,250.1,10,2,"89_94",2,0.0999999999999943
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,250.575,10,8,"89_94",8,0.574999999999989
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,251.05,10,10,"89_94",10,1.05000000000001
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,251.525,10,10,"89_94",10,1.52500000000001
"JND-in-Charts/rawdata/bar/89_94.csv",250,9,252,10,10,"89_94",10,2
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,245,10,0,"89_94",10,-5
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,246.125,10,0,"89_94",10,-3.875
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,247.25,10,1,"89_94",9,-2.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,248.375,10,1,"89_94",9,-1.625
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,249.5,10,5,"89_94",5,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,250.5,10,2,"89_94",2,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,251.625,10,9,"89_94",9,1.625
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,252.75,10,9,"89_94",9,2.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,253.875,10,10,"89_94",10,3.875
"JND-in-Charts/rawdata/bar/89_94.csv",250,93,255,10,10,"89_94",10,5
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,243,10,0,"89_94",10,-7
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,244.625,10,0,"89_94",10,-5.375
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,246.25,10,1,"89_94",9,-3.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,247.875,10,2,"89_94",8,-2.125
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,249.5,10,5,"89_94",5,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,250.5,10,4,"89_94",4,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,252.125,10,7,"89_94",7,2.125
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,253.75,10,9,"89_94",9,3.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,255.375,10,10,"89_94",10,5.375
"JND-in-Charts/rawdata/bar/89_94.csv",250,177,257,10,10,"89_94",10,7
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,242,10,1,"89_94",9,-8
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,243.875,10,2,"89_94",8,-6.125
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,245.75,10,1,"89_94",9,-4.25
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,247.625,10,1,"89_94",9,-2.375
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,249.5,10,7,"89_94",3,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,250.5,10,5,"89_94",5,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,252.375,10,7,"89_94",7,2.375
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,254.25,10,9,"89_94",9,4.25
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,256.125,10,9,"89_94",9,6.125
"JND-in-Charts/rawdata/bar/89_94.csv",250,261,258,10,10,"89_94",10,8
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,241,10,1,"89_94",9,-9
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,243.125,10,0,"89_94",10,-6.875
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,245.25,10,1,"89_94",9,-4.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,247.375,10,2,"89_94",8,-2.625
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,249.5,10,4,"89_94",6,-0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,250.5,10,7,"89_94",7,0.5
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,252.625,10,8,"89_94",8,2.625
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,254.75,10,9,"89_94",9,4.75
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,256.875,10,9,"89_94",9,6.875
"JND-in-Charts/rawdata/bar/89_94.csv",250,345,259,10,9,"89_94",9,9
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,48,10,0,"97_60",10,-2
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,48.475,10,0,"97_60",10,-1.525
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,48.95,10,0,"97_60",10,-1.05
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,49.425,10,0,"97_60",10,-0.575000000000003
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,49.9,10,2,"97_60",8,-0.100000000000001
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,50.1,10,4,"97_60",4,0.100000000000001
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,50.575,10,8,"97_60",8,0.575000000000003
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,51.05,10,10,"97_60",10,1.05
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,51.525,10,10,"97_60",10,1.525
"JND-in-Charts/rawdata/bar/97_60.csv",50,9,52,10,10,"97_60",10,2
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,45,10,0,"97_60",10,-5
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,46.125,10,0,"97_60",10,-3.875
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,47.25,10,0,"97_60",10,-2.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,48.375,10,2,"97_60",8,-1.625
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,49.5,10,6,"97_60",4,-0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,50.5,10,8,"97_60",8,0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,51.625,10,6,"97_60",6,1.625
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,52.75,10,8,"97_60",8,2.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,53.875,10,10,"97_60",10,3.875
"JND-in-Charts/rawdata/bar/97_60.csv",50,93,55,10,10,"97_60",10,5
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,43,10,0,"97_60",10,-7
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,44.625,10,0,"97_60",10,-5.375
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,46.25,10,1,"97_60",9,-3.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,47.875,10,1,"97_60",9,-2.125
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,49.5,10,4,"97_60",6,-0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,50.5,10,3,"97_60",3,0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,52.125,10,7,"97_60",7,2.125
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,53.75,10,8,"97_60",8,3.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,55.375,10,10,"97_60",10,5.375
"JND-in-Charts/rawdata/bar/97_60.csv",50,177,57,10,10,"97_60",10,7
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,42,10,0,"97_60",10,-8
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,43.875,10,2,"97_60",8,-6.125
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,45.75,10,1,"97_60",9,-4.25
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,47.625,10,2,"97_60",8,-2.375
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,49.5,10,3,"97_60",7,-0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,50.5,10,5,"97_60",5,0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,52.375,10,7,"97_60",7,2.375
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,54.25,10,10,"97_60",10,4.25
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,56.125,10,10,"97_60",10,6.125
"JND-in-Charts/rawdata/bar/97_60.csv",50,261,58,10,9,"97_60",9,8
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,41,10,0,"97_60",10,-9
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,43.125,10,0,"97_60",10,-6.875
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,45.25,10,1,"97_60",9,-4.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,47.375,10,4,"97_60",6,-2.625
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,49.5,10,6,"97_60",4,-0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,50.5,10,3,"97_60",3,0.5
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,52.625,10,3,"97_60",3,2.625
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,54.75,10,9,"97_60",9,4.75
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,56.875,10,9,"97_60",9,6.875
"JND-in-Charts/rawdata/bar/97_60.csv",50,345,59,10,9,"97_60",9,9
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,98,10,0,"97_60",10,-2
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,98.475,10,0,"97_60",10,-1.52500000000001
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,98.95,10,0,"97_60",10,-1.05
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,99.425,10,0,"97_60",10,-0.575000000000003
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,99.9,10,4,"97_60",6,-0.0999999999999943
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,100.1,10,8,"97_60",8,0.0999999999999943
"JND-in-Charts/rawdata/bar/97_60.csv",100,9,100.575,10,9,"97_60",9,0.575000000000003
